query,querytype,preference,result,relevant,fitpreference
Coats%27 disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/possibleDiseaseTarget,false,true
Coats%27 disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/dailymed/possibleDiseaseTarget,false,true
Coats%27 disease,diseases,diseases,http://linkedlifedata.com/resource/#DiseaseOntologyConcept,false,false
Coats%27 disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/4266,false,false
Coats%27 disease,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:13,false,true
Coats%27 disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/3056,false,false
Coats%27 disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/3408,false,false
Coats%27 disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/1206,false,false
Coats%27 disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/2881,false,false
Coats%27 disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/3628,false,false
Coats%27 disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/3761,false,false
Coats%27 disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0021390,false,true
Coats%27 disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0024198,false,true
Coats%27 disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0025281,false,true
Coats%27 disease,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:17155,false,true
Coats%27 disease,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:44178,false,true
Coats%27 disease,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:44182,false,true
Coats%27 disease,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:44185,false,true
Coats%27 disease,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:44186,false,true
Giant axonal neuropathy,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/2450,true,true
Giant axonal neuropathy,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/443,true,true
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:7319,false,true
Giant axonal neuropathy,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/3956,true,true
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:62698,false,true
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:62699,false,true
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:18865,false,true
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:32578,false,true
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:9624,false,true
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:62700,false,true
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:10572,false,true
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:48417,false,true
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:29761,false,true
Giant axonal neuropathy,diseases,diseases,http://cbio.mskcc.org/cpath#CPATH-32952,false,false
Giant axonal neuropathy,diseases,diseases,http://cbio.mskcc.org/cpath#CPATH-64086,false,false
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:4719,false,true
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:7223,false,true
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:1652,false,true
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:1667,false,true
Giant axonal neuropathy,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:20585,false,true
Cerebrovascular disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0007820,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:6843,true,true
Cerebrovascular disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/1811,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:6713,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:10397,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:10991,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:1263,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:14417,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:375,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:376,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:377,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:34930,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:2891,false,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:2917,false,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:34570,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:34588,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:34776,true,true
Cerebrovascular disease,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/211,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:10396,true,true
Cerebrovascular disease,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:10694,true,true
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0085614,true,true
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0264906,true,true
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/1532,true,true
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0004245,true,true
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/1061,true,false
Second degree AV block,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:10386,false,true
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/1645,true,false
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/537,true,false
Second degree AV block,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:11313,false,true
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/4004,true,false
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/2385,true,false
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/3888,true,false
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/2434,true,false
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/1435,true,false
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/1674,true,false
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/3016,true,false
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0151517,false,true
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/536,true,false
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/1624,true,false
Second degree AV block,diseases,diseases,http://www4.wiwiss.fu-berlin.de/dailymed/resource/drugs/678,true,false
Polydactyly,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/940,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:1147,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:9249,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:1914,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:2255,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:1148,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:14774,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:39511,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:39512,true,true
Polydactyly,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/3618,true,true
Polydactyly,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/3619,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:14779,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:22265,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:22268,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:30610,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:30611,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:62857,true,true
Polydactyly,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:29711,true,true
Polydactyly,diseases,diseases,http://cbio.mskcc.org/cpath#CPATH-15300,true,false
Polydactyly,diseases,diseases,http://cbio.mskcc.org/cpath#CPATH-332,true,false
Hay-Wells syndrome,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0024586,false,true
Hay-Wells syndrome,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0019212,false,true
Hay-Wells syndrome,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0032807,false,true
Hay-Wells syndrome,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0041408,false,true
Hay-Wells syndrome,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0043202,false,true
Hay-Wells syndrome,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0007286,false,true
Hay-Wells syndrome,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0010481,false,true
Hay-Wells syndrome,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0027726,false,true
Hay-Wells syndrome,diseases,diseases,http://linkedlifedata.com/resource/geneontology/id/GO:0051867,false,false
Hay-Wells syndrome,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:0050460,false,true
Hay-Wells syndrome,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:0050475,false,true
Hay-Wells syndrome,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:10605,false,true
Hay-Wells syndrome,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:12583,false,true
Hay-Wells syndrome,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:14221,false,true
Hay-Wells syndrome,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:14699,false,true
Hay-Wells syndrome,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:225,false,true
Hay-Wells syndrome,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:6678,false,true
Hay-Wells syndrome,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:9320,false,true
Hay-Wells syndrome,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:50947,false,true
Hay-Wells syndrome,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0001175,false,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/3551,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:61082,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:61363,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:1540,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:1541,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:1542,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:1543,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:27264,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:56811,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:56823,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:11807,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:33175,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:33201,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:33502,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:33542,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:33545,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:33581,true,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0013405,false,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:13065,false,true
Paroxysmal nocturnal hemoglobinuria,diseases,diseases,http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01257,true,true
Xeroderma pigmentosum,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/4189,true,true
Xeroderma pigmentosum,diseases,diseases,http://linkedlifedata.com/resource/diseaseontology/id/DOID:0050427,true,true
Xeroderma pigmentosum,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/4191,true,true
Xeroderma pigmentosum,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/4190,true,true
Xeroderma pigmentosum,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/4192,true,true
Xeroderma pigmentosum,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/4193,true,true
Xeroderma pigmentosum,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/4194,true,true
Xeroderma pigmentosum,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/4195,true,true
Xeroderma pigmentosum,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/4196,true,true
Xeroderma pigmentosum,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:21422,true,true
Xeroderma pigmentosum,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:21424,true,true
Xeroderma pigmentosum,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/316,true,true
Xeroderma pigmentosum,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:53902,true,true
Xeroderma pigmentosum,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:53906,true,true
Xeroderma pigmentosum,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:53952,true,true
Xeroderma pigmentosum,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:54058,true,true
Xeroderma pigmentosum,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:54059,true,true
Xeroderma pigmentosum,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:54060,true,true
Xeroderma pigmentosum,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:54290,true,true
Xeroderma pigmentosum,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:54310,true,true
Dermatofibrosarcoma protuberans,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/2139,true,true
Dermatofibrosarcoma protuberans,diseases,diseases,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/315,true,true
Dermatofibrosarcoma protuberans,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:53021,true,true
Dermatofibrosarcoma protuberans,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:10229,true,true
Dermatofibrosarcoma protuberans,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:10235,true,true
Dermatofibrosarcoma protuberans,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:35013,true,true
Dermatofibrosarcoma protuberans,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:35021,true,true
Dermatofibrosarcoma protuberans,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:45792,true,true
Dermatofibrosarcoma protuberans,diseases,diseases,http://linkedlifedata.com/resource/lhgdn/association:30121,true,true
